id,primary_subfield,all_subfields,label,all_subfields_numeric
48900,eess.IV,eess.IV cs.CV,90,90 14
48902,eess.IV,eess.IV cs.CV cs.LG,90,90 14 143
48903,eess.IV,eess.IV cs.CV cs.RO,90,90 14 67
48904,eess.IV,eess.IV physics.optics,90,90 39
48905,eess.IV,eess.IV,90,90
48906,eess.IV,eess.IV cs.CV cs.LG,90,90 14 143
48907,eess.IV,eess.IV cs.CV,90,90 14
48909,eess.IV,eess.IV physics.optics,90,90 39
48910,eess.IV,eess.IV cs.CV cs.LG q-bio.NC,90,90 14 143 91
48912,eess.IV,eess.IV cs.CV cs.LG,90,90 14 143
48913,eess.IV,eess.IV physics.optics,90,90 39
48914,eess.IV,eess.IV,90,90
48916,eess.IV,eess.IV cs.CV,90,90 14
48917,eess.IV,eess.IV cs.CV,90,90 14
48918,eess.IV,eess.IV cs.CV,90,90 14
48919,eess.IV,eess.IV cs.CV,90,90 14
48920,eess.IV,eess.IV cs.CV,90,90 14
48921,eess.IV,eess.IV cs.CV,90,90 14
48923,eess.IV,eess.IV cs.CR cs.CV,90,90 78 14
48924,eess.IV,eess.IV,90,90
48925,eess.IV,eess.IV cs.CV,90,90 14
48926,eess.IV,eess.IV stat.ML,90,90 43
48927,eess.IV,eess.IV,90,90
48928,eess.IV,eess.IV cs.LG,90,90 143
48929,eess.IV,eess.IV cs.CV,90,90 14
48930,eess.IV,eess.IV cs.CV cs.LG,90,90 14 143
48931,eess.IV,eess.IV cs.CV,90,90 14
48932,eess.IV,eess.IV cs.CV,90,90 14
48933,eess.IV,eess.IV,90,90
48934,eess.IV,eess.IV cs.CV physics.med-ph q-bio.QM,90,90 14 19 61
48935,eess.IV,eess.IV cs.CV,90,90 14
48936,eess.IV,eess.IV cs.CV cs.LG eess.SP physics.med-ph stat.ML,90,90 14 143 134 19 43
48937,eess.IV,eess.IV cs.IT cs.LG math.IT stat.ML,90,90 8 143 43
48938,eess.IV,eess.IV physics.geo-ph,90,90 33
48939,eess.IV,eess.IV cs.CV,90,90 14
48943,eess.IV,eess.IV,90,90
48945,eess.IV,eess.IV cs.CV cs.LG,90,90 14 143
48946,eess.IV,eess.IV,90,90
48947,eess.IV,eess.IV cs.SY eess.SY,90,90 124
48950,eess.IV,eess.IV cs.CV,90,90 14
48951,eess.IV,eess.IV cs.CV,90,90 14
48952,eess.IV,eess.IV cs.CV,90,90 14
48953,eess.IV,eess.IV,90,90
48954,eess.IV,eess.IV cs.CV,90,90 14
48955,eess.IV,eess.IV cs.CV cs.LG,90,90 14 143
48956,eess.IV,eess.IV,90,90
48958,eess.IV,eess.IV cs.CV,90,90 14
48959,eess.IV,eess.IV cs.CV cs.LG,90,90 14 143
48960,eess.IV,eess.IV cs.CV,90,90 14
48963,eess.IV,eess.IV cs.CV,90,90 14
48964,eess.IV,eess.IV cs.CV,90,90 14
48965,eess.IV,eess.IV,90,90
48966,eess.IV,eess.IV physics.optics,90,90 39
48970,eess.IV,eess.IV cs.CV,90,90 14
48971,eess.IV,eess.IV physics.optics,90,90 39
48973,eess.IV,eess.IV cs.NA math.OC,90,90 108
48975,eess.IV,eess.IV cs.CV cs.LG stat.ML,90,90 14 143 43
48977,eess.IV,eess.IV physics.med-ph,90,90 19
48978,eess.IV,eess.IV cs.CV,90,90 14
48979,eess.IV,eess.IV physics.geo-ph,90,90 33
48980,eess.IV,eess.IV cs.CV,90,90 14
48981,eess.IV,eess.IV cs.CV cs.HC,90,90 14 54
48982,eess.IV,eess.IV,90,90
48983,eess.IV,eess.IV cs.CV,90,90 14
48984,eess.IV,eess.IV,90,90
48991,eess.IV,eess.IV cs.CV cs.LG,90,90 14 143
48992,eess.IV,eess.IV cs.CV,90,90 14
48996,eess.IV,eess.IV cs.CV stat.ML,90,90 14 43
48997,eess.IV,eess.IV cs.LG,90,90 143
48998,eess.IV,eess.IV cs.LG stat.ML,90,90 143 43
48999,eess.IV,eess.IV,90,90
49000,eess.IV,eess.IV astro-ph.IM,90,90 12
49001,eess.IV,eess.IV cs.CV,90,90 14
49002,eess.IV,eess.IV physics.ins-det physics.med-ph physics.optics,90,90 101 19 39
49003,eess.IV,eess.IV cs.MM eess.SP,90,90 126 134
49004,eess.IV,eess.IV cs.MM,90,90 126
49005,eess.IV,eess.IV cs.CV,90,90 14
49006,eess.IV,eess.IV cs.CV,90,90 14
49009,eess.IV,eess.IV cs.CV,90,90 14
49010,eess.IV,eess.IV cs.CV,90,90 14
49012,eess.IV,eess.IV cs.CV,90,90 14
49013,eess.IV,eess.IV cs.CV cs.LG q-bio.QM,90,90 14 143 61
49014,eess.IV,eess.IV cs.CV cs.LG physics.med-ph stat.ML,90,90 14 143 19 43
49015,eess.IV,eess.IV cs.CV,90,90 14
49017,eess.IV,eess.IV cs.CV q-bio.QM,90,90 14 61
49020,eess.IV,eess.IV cs.CV,90,90 14
49021,eess.IV,eess.IV,90,90
49022,eess.IV,eess.IV eess.SP,90,90 134
49023,eess.IV,eess.IV cs.LG stat.ML,90,90 143 43
49024,eess.IV,eess.IV math.OC,90,90 108
49025,eess.IV,eess.IV cs.NA math.NA,90,90 24
49026,eess.IV,eess.IV cs.CV cs.LG stat.ML,90,90 14 143 43
49028,eess.IV,eess.IV,90,90
49029,eess.IV,eess.IV,90,90
49030,eess.IV,eess.IV cs.CV cs.MM,90,90 14 126
49031,eess.IV,eess.IV cs.CV,90,90 14
49033,eess.IV,eess.IV cs.CV,90,90 14
49035,eess.IV,eess.IV,90,90
49036,eess.IV,eess.IV,90,90
49038,eess.IV,eess.IV cs.CV,90,90 14
49039,eess.IV,eess.IV cs.CV cs.LG,90,90 14 143
49040,eess.IV,eess.IV cs.CV physics.med-ph q-bio.QM,90,90 14 19 61
49041,eess.IV,eess.IV cs.CV physics.med-ph,90,90 14 19
49042,eess.IV,eess.IV cs.CV,90,90 14
49043,eess.IV,eess.IV,90,90
49044,eess.IV,eess.IV,90,90
49045,eess.IV,eess.IV cs.LG stat.ML,90,90 143 43
49046,eess.IV,eess.IV cs.CV cs.LG,90,90 14 143
49047,eess.IV,eess.IV,90,90
49048,eess.IV,eess.IV eess.SP,90,90 134
49049,eess.IV,eess.IV cs.CV,90,90 14
49050,eess.IV,eess.IV cs.CV,90,90 14
49051,eess.IV,eess.IV cs.CV,90,90 14
49053,eess.IV,eess.IV cs.CV cs.LG stat.ML,90,90 14 143 43
49054,eess.IV,eess.IV,90,90
49055,eess.IV,eess.IV cs.CV,90,90 14
49057,eess.IV,eess.IV physics.data-an,90,90 133
49059,eess.IV,eess.IV cs.CV,90,90 14
49060,eess.IV,eess.IV physics.med-ph,90,90 19
49061,eess.IV,eess.IV cs.CV,90,90 14
49062,eess.IV,eess.IV cs.CV,90,90 14
49064,eess.IV,eess.IV cs.CV q-bio.TO,90,90 14 72
49066,eess.IV,eess.IV,90,90
49067,eess.IV,eess.IV cs.CV,90,90 14
49068,eess.IV,eess.IV cs.CV cs.GR,90,90 14 98
49069,eess.IV,eess.IV cs.CV,90,90 14
49070,eess.IV,eess.IV cs.CV cs.LG,90,90 14 143
49071,eess.IV,eess.IV cs.CV,90,90 14
49075,eess.IV,eess.IV cs.CV cs.LG,90,90 14 143
49076,eess.IV,eess.IV cs.CV,90,90 14
49077,eess.IV,eess.IV cs.CV cs.LG stat.ML,90,90 14 143 43
49079,eess.IV,eess.IV cs.CV,90,90 14
49080,eess.IV,eess.IV,90,90
49081,eess.IV,eess.IV physics.optics,90,90 39
49082,eess.IV,eess.IV cs.CV,90,90 14
49083,eess.IV,eess.IV,90,90
49085,eess.IV,eess.IV stat.AP stat.CO,90,90 103 4
49086,eess.IV,eess.IV cs.CV,90,90 14
49087,eess.IV,eess.IV cs.CV physics.med-ph,90,90 14 19
49088,eess.IV,eess.IV cs.CV,90,90 14
49089,eess.IV,eess.IV cs.CV,90,90 14
49090,eess.IV,eess.IV physics.optics,90,90 39
49091,eess.IV,eess.IV cs.CV,90,90 14
49093,eess.IV,eess.IV,90,90
49094,eess.IV,eess.IV cs.NA math.NA,90,90 24
49095,eess.IV,eess.IV cs.CV,90,90 14
49096,eess.IV,eess.IV physics.comp-ph physics.optics,90,90 139 39
49097,cond-mat.quant-gas,cond-mat.quant-gas gr-qc,28,28 138
49098,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49099,cond-mat.quant-gas,cond-mat.quant-gas math-ph math.MP quant-ph,28,28 66 146
49102,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49104,cond-mat.quant-gas,cond-mat.quant-gas physics.atom-ph,28,28 82
49105,cond-mat.quant-gas,cond-mat.quant-gas hep-lat,28,28 68
49106,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49107,cond-mat.quant-gas,cond-mat.quant-gas nlin.PS,28,28 142
49109,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49110,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49111,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49112,cond-mat.quant-gas,cond-mat.quant-gas nucl-th,28,28 140
49113,cond-mat.quant-gas,cond-mat.quant-gas physics.atom-ph,28,28 82
49114,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49116,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49117,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49119,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49121,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49122,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49127,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49130,cond-mat.quant-gas,cond-mat.quant-gas quant-ph,28,28 146
49131,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49132,cond-mat.quant-gas,cond-mat.quant-gas cond-mat.stat-mech,28,28 37
49137,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49139,cond-mat.quant-gas,cond-mat.quant-gas quant-ph,28,28 146
49140,cond-mat.quant-gas,cond-mat.quant-gas physics.flu-dyn,28,28 122
49141,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49143,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49145,cond-mat.quant-gas,cond-mat.quant-gas nlin.PS physics.comp-ph quant-ph,28,28 142 139 146
49146,cond-mat.quant-gas,cond-mat.quant-gas cond-mat.mes-hall quant-ph,28,28 86 146
49150,cond-mat.quant-gas,cond-mat.quant-gas cond-mat.supr-con physics.atom-ph,28,28 10 82
49151,cond-mat.quant-gas,cond-mat.quant-gas quant-ph,28,28 146
49154,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49155,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49158,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49160,cond-mat.quant-gas,cond-mat.quant-gas physics.atom-ph quant-ph,28,28 82 146
49163,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49164,cond-mat.quant-gas,cond-mat.quant-gas cond-mat.mes-hall quant-ph,28,28 86 146
49165,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49167,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49171,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49173,cond-mat.quant-gas,cond-mat.quant-gas cond-mat.mes-hall quant-ph,28,28 86 146
49174,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49175,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49176,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49179,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49181,cond-mat.quant-gas,cond-mat.quant-gas physics.atom-ph,28,28 82
49182,cond-mat.quant-gas,cond-mat.quant-gas cond-mat.supr-con,28,28 10
49183,cond-mat.quant-gas,cond-mat.quant-gas quant-ph,28,28 146
49184,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49187,cond-mat.quant-gas,cond-mat.quant-gas quant-ph,28,28 146
49188,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49190,cond-mat.quant-gas,cond-mat.quant-gas quant-ph,28,28 146
49192,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49193,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49199,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49200,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49201,cond-mat.quant-gas,cond-mat.quant-gas quant-ph,28,28 146
49205,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49206,cond-mat.quant-gas,cond-mat.quant-gas quant-ph,28,28 146
49207,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49208,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49210,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49212,cond-mat.quant-gas,cond-mat.quant-gas nlin.PS,28,28 142
49213,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49216,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49219,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49224,cond-mat.quant-gas,cond-mat.quant-gas quant-ph,28,28 146
49226,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49227,cond-mat.quant-gas,cond-mat.quant-gas quant-ph,28,28 146
49228,cond-mat.quant-gas,cond-mat.quant-gas cond-mat.stat-mech,28,28 37
49229,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49230,cond-mat.quant-gas,cond-mat.quant-gas quant-ph,28,28 146
49231,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49232,cond-mat.quant-gas,cond-mat.quant-gas quant-ph,28,28 146
49234,cond-mat.quant-gas,cond-mat.quant-gas physics.atom-ph,28,28 82
49235,cond-mat.quant-gas,cond-mat.quant-gas physics.atom-ph quant-ph,28,28 82 146
49236,cond-mat.quant-gas,cond-mat.quant-gas cond-mat.str-el physics.atom-ph quant-ph,28,28 97 82 146
49237,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49242,cond-mat.quant-gas,cond-mat.quant-gas cond-mat.supr-con physics.atom-ph,28,28 10 82
49243,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49244,cond-mat.quant-gas,cond-mat.quant-gas quant-ph,28,28 146
49248,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49249,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49250,cond-mat.quant-gas,cond-mat.quant-gas quant-ph,28,28 146
49252,cond-mat.quant-gas,cond-mat.quant-gas cond-mat.str-el,28,28 97
49253,cond-mat.quant-gas,cond-mat.quant-gas quant-ph,28,28 146
49254,cond-mat.quant-gas,cond-mat.quant-gas cond-mat.supr-con,28,28 10
49256,cond-mat.quant-gas,cond-mat.quant-gas quant-ph,28,28 146
49257,cond-mat.quant-gas,cond-mat.quant-gas hep-ph hep-th,28,28 135 53
49258,cond-mat.quant-gas,cond-mat.quant-gas physics.atom-ph,28,28 82
49259,cond-mat.quant-gas,cond-mat.quant-gas cond-mat.str-el,28,28 97
49260,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49261,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49262,cond-mat.quant-gas,cond-mat.quant-gas physics.atom-ph quant-ph,28,28 82 146
49263,cond-mat.quant-gas,cond-mat.quant-gas cond-mat.mes-hall,28,28 86
49267,cond-mat.quant-gas,cond-mat.quant-gas cond-mat.supr-con,28,28 10
49268,cond-mat.quant-gas,cond-mat.quant-gas quant-ph,28,28 146
49269,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49271,cond-mat.quant-gas,cond-mat.quant-gas gr-qc quant-ph,28,28 138 146
49273,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49275,cond-mat.quant-gas,cond-mat.quant-gas cond-mat.str-el cond-mat.supr-con,28,28 97 10
49276,cond-mat.quant-gas,cond-mat.quant-gas cond-mat.mtrl-sci,28,28 23
49277,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49280,cond-mat.quant-gas,cond-mat.quant-gas cond-mat.stat-mech,28,28 37
49281,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49283,cond-mat.quant-gas,cond-mat.quant-gas nlin.PS physics.optics quant-ph,28,28 142 39 146
49284,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49288,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49289,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49290,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49291,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49292,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49293,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49299,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49300,cond-mat.quant-gas,cond-mat.quant-gas quant-ph,28,28 146
49302,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49304,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49307,cond-mat.quant-gas,cond-mat.quant-gas nlin.PS,28,28 142
49309,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49310,cond-mat.quant-gas,cond-mat.quant-gas physics.atom-ph,28,28 82
49317,cond-mat.quant-gas,cond-mat.quant-gas nlin.PS,28,28 142
49318,cond-mat.quant-gas,cond-mat.quant-gas quant-ph,28,28 146
49319,cond-mat.quant-gas,cond-mat.quant-gas cond-mat.str-el quant-ph,28,28 97 146
49320,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49321,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49324,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49325,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49326,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49328,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49330,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49342,cond-mat.quant-gas,cond-mat.quant-gas quant-ph,28,28 146
49346,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49348,cond-mat.quant-gas,cond-mat.quant-gas physics.atom-ph,28,28 82
49352,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49354,cond-mat.quant-gas,cond-mat.quant-gas nlin.CD quant-ph,28,28 5 146
49360,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49362,cond-mat.quant-gas,cond-mat.quant-gas physics.atom-ph quant-ph,28,28 82 146
49365,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49366,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49368,cond-mat.quant-gas,cond-mat.quant-gas quant-ph,28,28 146
49374,cond-mat.quant-gas,cond-mat.quant-gas cond-mat.supr-con,28,28 10
49376,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49377,cond-mat.quant-gas,cond-mat.quant-gas physics.atom-ph quant-ph,28,28 82 146
49378,cond-mat.quant-gas,cond-mat.quant-gas quant-ph,28,28 146
49379,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49383,cond-mat.quant-gas,cond-mat.quant-gas physics.atom-ph quant-ph,28,28 82 146
49390,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49393,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49396,cond-mat.quant-gas,cond-mat.quant-gas physics.comp-ph,28,28 139
49402,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49403,cond-mat.quant-gas,cond-mat.quant-gas physics.flu-dyn,28,28 122
49404,cond-mat.quant-gas,cond-mat.quant-gas nlin.PS,28,28 142
49406,cond-mat.quant-gas,cond-mat.quant-gas cond-mat.str-el quant-ph,28,28 97 146
49407,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49408,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49409,cond-mat.quant-gas,cond-mat.quant-gas quant-ph,28,28 146
49411,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49413,cond-mat.quant-gas,cond-mat.quant-gas cond-mat.stat-mech,28,28 37
49414,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49416,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49419,cond-mat.quant-gas,cond-mat.quant-gas cond-mat.str-el,28,28 97
49421,cond-mat.quant-gas,cond-mat.quant-gas physics.atom-ph quant-ph,28,28 82 146
49422,cond-mat.quant-gas,cond-mat.quant-gas quant-ph,28,28 146
49423,cond-mat.quant-gas,cond-mat.quant-gas cond-mat.dis-nn cond-mat.str-el quant-ph,28,28 26 97 146
49425,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49426,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49428,cond-mat.quant-gas,cond-mat.quant-gas quant-ph,28,28 146
49429,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49430,cond-mat.quant-gas,cond-mat.quant-gas cond-mat.mes-hall quant-ph,28,28 86 146
49436,cond-mat.quant-gas,cond-mat.quant-gas hep-th,28,28 53
49439,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49443,cond-mat.quant-gas,cond-mat.quant-gas cond-mat.str-el quant-ph,28,28 97 146
49444,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49446,cond-mat.quant-gas,cond-mat.quant-gas physics.atom-ph,28,28 82
49447,cond-mat.quant-gas,cond-mat.quant-gas cond-mat.supr-con,28,28 10
49448,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49449,cond-mat.quant-gas,cond-mat.quant-gas cond-mat.str-el,28,28 97
49451,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49452,cond-mat.quant-gas,cond-mat.quant-gas physics.atom-ph,28,28 82
49454,cond-mat.quant-gas,cond-mat.quant-gas cond-mat.other,28,28 27
49455,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49458,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49459,cond-mat.quant-gas,cond-mat.quant-gas cond-mat.str-el cond-mat.supr-con,28,28 97 10
49460,cond-mat.quant-gas,cond-mat.quant-gas cond-mat.supr-con nucl-th,28,28 10 140
49462,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49463,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49464,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49465,cond-mat.quant-gas,cond-mat.quant-gas quant-ph,28,28 146
49466,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49473,cond-mat.quant-gas,cond-mat.quant-gas quant-ph,28,28 146
49474,cond-mat.quant-gas,cond-mat.quant-gas cond-mat.stat-mech,28,28 37
49475,cond-mat.quant-gas,cond-mat.quant-gas quant-ph,28,28 146
49476,cond-mat.quant-gas,cond-mat.quant-gas quant-ph,28,28 146
49477,cond-mat.quant-gas,cond-mat.quant-gas cond-mat.other,28,28 27
49478,cond-mat.quant-gas,cond-mat.quant-gas cond-mat.supr-con,28,28 10
49479,cond-mat.quant-gas,cond-mat.quant-gas quant-ph,28,28 146
49480,cond-mat.quant-gas,cond-mat.quant-gas physics.atom-ph,28,28 82
49481,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49485,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49486,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49487,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49492,cond-mat.quant-gas,cond-mat.quant-gas quant-ph,28,28 146
49495,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49496,cond-mat.quant-gas,cond-mat.quant-gas cond-mat.mes-hall,28,28 86
49499,cond-mat.quant-gas,cond-mat.quant-gas cond-mat.str-el,28,28 97
49502,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49503,cond-mat.quant-gas,cond-mat.quant-gas cond-mat.soft,28,28 125
49504,cond-mat.quant-gas,cond-mat.quant-gas quant-ph,28,28 146
49509,cond-mat.quant-gas,cond-mat.quant-gas quant-ph,28,28 146
49510,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49511,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49512,cond-mat.quant-gas,cond-mat.quant-gas cond-mat.stat-mech,28,28 37
49515,cond-mat.quant-gas,cond-mat.quant-gas hep-lat,28,28 68
49517,cond-mat.quant-gas,cond-mat.quant-gas physics.atom-ph,28,28 82
49520,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49522,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49523,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49525,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49526,cond-mat.quant-gas,cond-mat.quant-gas cond-mat.other,28,28 27
49529,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49531,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49532,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49536,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49537,cond-mat.quant-gas,cond-mat.quant-gas quant-ph,28,28 146
49541,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49543,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49544,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49548,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49551,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49552,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49553,cond-mat.quant-gas,cond-mat.quant-gas quant-ph,28,28 146
49556,cond-mat.quant-gas,cond-mat.quant-gas quant-ph,28,28 146
49557,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49558,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49559,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49560,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49561,cond-mat.quant-gas,cond-mat.quant-gas physics.atom-ph,28,28 82
49562,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49563,cond-mat.quant-gas,cond-mat.quant-gas quant-ph,28,28 146
49567,cond-mat.quant-gas,cond-mat.quant-gas cond-mat.mes-hall quant-ph,28,28 86 146
49568,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49569,cond-mat.quant-gas,cond-mat.quant-gas cond-mat.dis-nn quant-ph,28,28 26 146
49571,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49572,cond-mat.quant-gas,cond-mat.quant-gas quant-ph,28,28 146
49574,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49575,cond-mat.quant-gas,cond-mat.quant-gas cond-mat.supr-con hep-th nucl-th,28,28 10 53 140
49576,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49577,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49578,cond-mat.quant-gas,cond-mat.quant-gas physics.comp-ph quant-ph,28,28 139 146
49581,cond-mat.quant-gas,cond-mat.quant-gas physics.atom-ph quant-ph,28,28 82 146
49582,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49585,cond-mat.quant-gas,cond-mat.quant-gas cond-mat.supr-con,28,28 10
49590,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49592,cond-mat.quant-gas,cond-mat.quant-gas cond-mat.soft quant-ph,28,28 125 146
49599,cond-mat.quant-gas,cond-mat.quant-gas quant-ph,28,28 146
49600,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49603,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49605,cond-mat.quant-gas,cond-mat.quant-gas cond-mat.dis-nn cond-mat.mes-hall quant-ph,28,28 26 86 146
49607,cond-mat.quant-gas,cond-mat.quant-gas nlin.PS,28,28 142
49608,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49609,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49611,cond-mat.quant-gas,cond-mat.quant-gas cond-mat.mes-hall,28,28 86
49612,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49613,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49617,cond-mat.quant-gas,cond-mat.quant-gas,28,28
49618,cond-mat.quant-gas,cond-mat.quant-gas cond-mat.str-el,28,28 97
49622,cond-mat.quant-gas,cond-mat.quant-gas physics.atom-ph,28,28 82
49623,cond-mat.quant-gas,cond-mat.quant-gas quant-ph,28,28 146
